sentiment,text
0,"b'Once again, @NBAOfficial, some NBA refs from Canada might even it up.'"
0,b'Canada doesnt even like basketball fuck out of here fake ass basketball fans  one all star to ever come out of yo https://t.co/vCuumtfKri'
0,b'@NBA @NBAonTNT SO UNDERRATED'
0,b'Terrible officiating @NBA and @NBAonTNT scared to show the replays of the terrible calls'
0,b'@NBA @NBAonTNT These are some weak calls'
0,"b'Any physicality in the NBA is automatically a foul, let em play'"
0,b'These calls b weak @NBA'
0,b'Yeah mfs def got Nba mistaken ... its not givin that'
0,b'@NBA @NBAonTNT Embiid literally got given a flagrant for exactly the same thing Gasol just did'
0,b'Really???? This officiating is lop sided in favor of the raptors @NBA @NBAonTNT'
0,b'@NBA AT 5:45 4th #Embid takes 5 steps before a step back and no traveling? Why not just let them play without dribbling?'
0,b'we arent gonna win until we blow the team up simply bc Silver doesnt want the Process justified. This is a disgus https://t.co/tnY2vJYPG5'
0,"b""RT @InsideHoops: Can't play scared in the NBA playoffs"""
0,b'@NBA @NBAonTNT Spamming it to Leonard. How sad'
0,b'pushing off and its a foul on ben. these nba refs are a fucking joke'
0,b'Why dont any of the players in the NBA follow their shots?? Constantly shooting whack 3s and watch them fly.'
0,b'How much yall think Drake paid the NBA?'
0,b'The NBA is a joke. It has to be 80% of post up plays result in a foul you cant even defend anything'
0,b'Kyle Lowry quite possibly is the most overrated player in the NBA.'
0,b'RT @Shaelynnycole21: nba finals without lebron just aint the same tbh'
0,b'THATS A FOUL?!?!?!?!! SOFT!!!!! @NBA You have the worst officiating of all 4 major sports...and that\nsays A LOT!!!'
0,b'@WeTheNorth__ Fuck these nba refs!'
0,b'@azboy0810 True- the nba doesnt want the Canadian raptors to go deep- will be less money from dumb Americans'
0,b'RT @mattycampbell__: THAT CALL WAS SO FUCKING BAD THEY WONT EVEN SHOW IT AGAIN. @NBA COWARDS'
0,b'NBA WANTS KWAHI TO STAY IN TORONTO SO THEY GAVE HIM THAT BULLSHIT'
0,b'#Nba fouls are stupid yo'
0,"b'@JLBfromDVM So frustrating, and so frustrating seeing Ben Simmons not doing anything.  if he is not controlling the https://t.co/8Q8eyC5a47'"
0,b'@Philly__Nation Game 7 nba playoffs and were calling all contact. This fucking sucks'
0,"b""I'm not even a LITTLE sad that they lost this game"""
0,b'Embiid really the softest player in the NBA '
0,b'The NBA wants the sixers to win this game so bad'
0,b'The @NBA is very hard to watch'
0,"b'I dont know HOW you call that foul. Kawhitter is getting so may tick tack foul calls. The @NBA is a joke, and so a https://t.co/CwahnWtnkb'"
0,b'RT @BigGucciK_: Yall almost gave me a heartache !!! https://t.co/8n8HuhvMhb'
0,b'Kawai Leonard is destroying the 76ers and the NBA with little 12-14 ft jumpers.  textbook.'
0,b'@NBA refs are worthless'
0,b'Imagine NBA refs just calling fouls as they happened not after the see if the shot goes in or not'
0,"b""@vioutlaw @Akademiks If Zimmerman got off, NBA's body guard should be more than good."""
0,"b""It's illegal to play defense in the NBA apparently"""
0,b'Yo @NBA go fuck yourself and your refs'
0,b'NBA refs are a joke'
0,b'Again...@NBAonTNT show the replays on the foul calls...not past raptor baskets.... enabling bad @NBA refereeing'
0,b'@amyfadoolNBCS @NBA really wants the Raptors to move on.'
0,b'@NBA you pigs. Kawhi throws his head back and gets a call'
0,b'RT @_StuntmanJet_: Lmaoooo I get so mad every time I see this shit https://t.co/93aKahCSMS'
0,"b'@TheBenSwain @CardChronicle If anything, this redeems that loss. What happened to the dude from Weber State? Arceneaux? Amazing NBA career.'"
0,b'[Sports News] The Blazers are the biggest online trash-talkers of the NBA playoffs https://t.co/vUJOFhgTB8 - More On #BreakViewSports'
0,b'Ive seen a lot of basketball games but I just learned if you get grabbed from behind and your arm hits the guy tha https://t.co/XXm27olFLr'
0,b'@CodyRoarkNFL I follow you for football not the whining about NBA officiating.'
0,b'@NBA you fucking suck'
0,b'The @NBA reffing is a joke.'
0,b'No cap  #4KT'
0,b'Klye lowry is one of the worst players in the NBA @NBAonTNT'
0,b'Folks is real good at this shit'
0,b'@prchristie @Gmangolf Im guessing pathetic NBA refs.'
0,b'The @NBA needs to force players to come out when they get hurt and roll around on the ground maybe that will help https://t.co/7YVr5IFh18'
0,"b""Why this NBA game won't load?"""
0,b'@NBA @NBAonTNT Embiid a clown'
0,b'Possibly the worst call In nba history'
0,b'Why is Kyle Lowry in the NBA. Please somebody answer that'
0,"b""RT @DMACsoREAL: Once the Inside the NBA crew retire, I think I'll be done watching the NBA"""
0,b'RT @NYY_MMA_Dee: Lakers really scraping the bottom of the barrel. #nba #lakers #basketball https://t.co/ILKJBGs33q'
0,b'@TheNBACentral Smhhh. Journalists shouldnt vote for all nba teams'
0,"b'RT @Bratastic69: Stay LOUD Scotiabank Arena, the Raptors are fueled by you.... Keep it up, stay LOUD and proud. #rtz #WeTheNorth #raptors #'"
0,b'Scotiabank Arena on fire. #NBA #NBAPlayoffs #NBAnaESPN'
0,b'RT @LaJethroJenkins: Shaq has won 4 NBA championships. Been the Finals MVP 3 times. And just lost his shit over bearing Kenny in a foot rac'
0,b'@NBA all your refs will die a slow painful death.'
0,b'Skip Bayless is breaking shit in his home watching the #Raptors and the never spoken man #Kawhi killing it... #NBA'
0,b'Lame niggas gonna talk about how City won while their NBA team losing right in front of them'
0,b'@Raptors NBA refs are the fuckn stupidest people on earth'
0,b'@babyjocko @ATLHawks @NBA It was a joke lol'
0,b'I hate twitter '
0,b'RT @HumbleTeej: Yall are idiots for putting this on during GOT this game is great @NBA'
0,b'RT @krolljvar: Whoever the person is in the NBA/TNT offices that scheduled these game 7s so that the end of the Raptors game would overlap'
0,b'A lot of trash NBA takes on Twitter tonight. You watch the playoffs. Shut your mouth. This game means nothing to you.'
0,b'Ben Simmons and Harris trash when it matters. Embid and Butler only ones playing on both ends. #Sixers #NBAPlayoffs2019 #NBA #Philly'
0,b'We are the only NBA that probably has a worse layup % than most middle school teams'
0,b'@NBA The Referee for the Raptors vs Sixers was so unfair'
0,"b'@ThePhifthQ @joee_strength This shit was fucking unexplainable, also did not show a fuckin replay fuck you  @NBA'"
0,b'Embiid a whole NBA Player smoking layups Hate to See It.'
0,b'A lane violation is a suggested rule.  #nba #TORvPHI https://t.co/l2CZM8BmwA'
0,b'the day the nba has consistent referees will be the day i die'
0,b'The disrespect '
0,b'@m__vena23 @NBA @NBAonTNT Are we watching the same game? '
0,b'@TTOTambz NBA officials are the worst hands down'
0,b'RT @thicckeef_: Playboi Carti: got me mad as shit so I slapped the bitch\nXxxtentacion &amp; NBA Youngboy: https://t.co/WOp4bUGMqw'
0,b'85-82 in todays NBA is a low scoring game. Lawd Im old!'
0,b'@betmybookie Easy to do when the refs suck up to you this bad. Embarrassing NBA refs!'
0,b'They forcing Jon Snow to hop on the throne like the NBA forced Dirk into retirement. #GOT'
0,"b'Anyone, anyone fucking tell me wtf this is and the refs arent cheating??!! @nba'"
0,b'GREAT NBA playoff games today. Cant beat game 7s in any sport and these havent disappointed. Cant wait for the finish of this one.'
0,b'@ThePhifthQ @OfficialsNBAref this is awful @nba'
0,b'Not watching that shit till later. Its 4th quarter of a 1 possession game in a game 7 dafuckkkkk'
0,b'@NBA refs actually let them play  basketball in game 7s.'
0,b'How you arrest this man when his life was the one in danger '
0,b'@NBACanada Sixers fucked . Owned NBA Refs told Canada needs something good to come from the north'
0,b'this not funny at all .'
0,b'No MIAMI is a trap'
0,b'@RealMikeWilbon said Kawhi wasnt a top 5 nba player anymore...that he thought hed dropped some.... wtf?????'
0,"b""It's a shame BARKLEY AND COMPANY Are not doing all NBA games."""
0,b'@playorbplayd This is weird for me to watch because I so rarely watch the NBA I cant understand why no one reboun https://t.co/d5Nm8T3Lx2'
0,b'RT @MVPSimmons: How did the NBA think these are the most competent refs in the NBA?'
0,b'@MaxOnTwitter @NBA Gasol should have been called for a flagrant... he raked him in the eye...'
0,b'The NBA hates the sixers'
0,b'This is horrendous. @NBA'
0,b'@JamionChristian Of all the sports - it feels like in the NBA you have to suffer a bit. No new kid on the block bus https://t.co/glDJJsZyUA'
0,b'@NBA @NBAonTNT Are the #sixers the worst NBA team ever assembled? Bums'
0,"b""@Hewy_ Imagine NBA refs doing the job they're paid to do"""
0,b'@nba why does every questionable call always seem to go against the Raptors?'
0,b'Come on yall....nobody (especially the NBA execs &amp; TV networks) wants to see Raptors vs Bucks in the ECF'
0,b'This is the softest call Ive ever seen'
0,"b'The NBA is rigged, Sixers get a foul just for being on the same court as Kawhi'"
0,"b'Damn, @BenSimmons25! Put your fucking hands up when @KawhiLeonard shoots, you little bitch!!! WTF!?!     #NBA https://t.co/nTxuhuq2qV'"
0,b'@st0phat1n MJ beat the showtime lakers in 91 finals. Go google it dumb ass  bro you need to educate yourself in the history of the NBA.'
0,b'@ASAPNavo @NBA @NBAonTNT Its a game 7?'
0,b'He literally had his hands wrapped around him @NBA'
0,"b'NBA wont help us out, you crazy'"
0,b'Yeah just give him a call... hell be on his couch watching the NBA playoffs'
0,"b""RT @LivChristianLiv: @NBA @NBAonTNT The 76ers don't get paid extra for going deeper in the playoffs.  May as well enjoy an early vacation a"""
0,b'@NickSwagyPYoung what happen to going to the nba'
0,b'This man is the biggest clown of the nba'
0,b'Well give that shit up'
0,b'@NBA @NBAonTNT Without kawhi raptors are trash.'
0,b'NBA rigged'
0,b'@bobano any time a referee has to explain a call they go to the tv broadcast crew to do so. Meanwhile the paying cu https://t.co/GuIVNjh8u6'
0,b'This is a joke so disrespectful to lebron what happened ? He averages 27 7 and 7 on 50%'
0,b'@NBAOfficial  sure charge. The @nba is robbing the sixers of this game'
0,b'2 worst officials in the NBA'
0,b'Unpopular opinion: the NBA playoffs are better without Lebron James'
0,b'@ekoreen Worst part of NBA officiating these days. The wait to see if it goes in first call.'
0,b'Scott Foster is such a bad ref how does he have a job in the NBA'
0,"b""RT @OKCTHUNDERAlex: Would it be the worst thing in the world if Kevin Durant was out until the NBA Finals? That way it's Steph &amp; Klay vs Da"""
0,b'lebron died?????'
0,b'im applying to be a nba ref they lettin anyone call these games i see'
0,"b'@spidadmitchell Typical NBA acting bruh, gotta draw that foul'"
0,b'@emmanuel_crane @m__vena23 @NBA @NBAonTNT Clearly not if you think the Sixers are getting all the calls'
0,"b'Hey, @NBA- not good.'"
0,b'@BleacherReport Only becouse he plays in California.  NBA does not want an Oregon team in the finals. No money in it.'
0,b'I hope the shooter dead.'
0,b'RT @CardiacKembaa: Who is an NBA player that you absolutely HATE watching play?'
0,b'@WorldWideWob Clowns &gt; NBA refs'
0,b'Done wit this game foh the nba fixed'
0,b'Me during regular season:  Evan turner is the worst contract in the NBA.\n \nNow: give him another 70 million'
0,b'@SportsWhatWeDo That wasnt a foul at all... Nba soft'
0,"b""Me: the NBA doesn't want to see a Canadian on the Iron Throne.\n\nAlso me: wait... \n\n#RTZ #gameofthrones"""
0,b'@NBA why dont you just publicly state you have asked the refs to only call things Philadelphias way. This is ridi https://t.co/gCAzHfzFeK'
0,b'Damn they tryna knock nba now ... Industry is Crazy '
0,"b'RT @jonascampbell12: KD is not the best player in the NBA, @ me'"
0,b'Fuck those zombie NBA refs \nWe the north 2019 https://t.co/yEfMY17gE2'
0,b'@broussard40 @TSM82814720 @KingJames In the weakest conferences the NBA has ever seen*'
0,b'@kawhileonard this was just nasty https://t.co/l7xoD2u9Rf'
0,"b'No matter what team your a fan of we can all agree that these refs are the angel hernandez of the nba, there calls https://t.co/wicVlWwNcJ'"
0,b'Its fascinating how overrated he is'
0,b'the recency bias folks be having for this nba shit is ridiculous. as much as i want the warriors to lose KD needa g https://t.co/RCptJ8JLzU'
0,"b'Just realized how little I care about NBA playoffs, and how much I cant wait for @Utah_Football season to start. #GoUtes'"
0,b'Wheres the foul?'
0,b'@ZachLowe_NBA NBA is terrible at pace of play in the last 5 minutes of every game.'
0,b'RT @NBA: Steal  relocate  DAME TIME! \n\n#RipCity 94\n#MileHighBasketball 87\n\n2:37 left on #NBAonABC https://t.co/7V98e3fSxX'
0,"b""NBA has been fantastic but can't help but check MLB. Seems like a VERY bullpen driven slate tomorrow."""
0,"b'RT @TheRichWilkins: Hey, @NBA- not good. https://t.co/ChOWAnr1np'"
0,b'@spkezysports @NBA what the f. UCK are you freaking teaching?'
0,b'You gone be the best when you get traded to the redskins'
0,b'Ths WORST officiated I have ever witnessed. This is atrocious @NBA'
0,b'I hate how the nba never led the game play'
0,b'Thanks to the NBA playoffs I can always know that Claws and Animal Kingdom still exist.'
0,b'@Jacob_Beckel8 Everyone in the NBA isnt elite. This super team idea ruined the NBA becasue casual fans like you thi https://t.co/309jQrpVtX'
0,b'This is why @nba officiating is a joke'
0,b'RT @ibriiaan: NBA youngboy : you really mad that you cant fw me \nMe : YOU XD ME OUT YEENN HAVE TO FUCK WIT ME NIGGA WHY YOU CAME AND FUCK'
0,b'RT @LilrobT: Its some stupid evil ppl in this world https://t.co/MJqfxWt2Nt'
0,"b""I just don't understand fouls in the NBA - can someone explain?"""
0,"b""RT @ElGee35: I'm trying to remember another time when part of the Internet banded together to knock down its own NBA strawman.\n\nNext week,"""
0,b'@DidTheSixersWin @NBAOfficial @OfficialNBARefs The reffing in this game is some of the worst Ive seen in an nba series'
0,b'@ASAPNavo @NBA @NBAonTNT Spamming? Its not a video game dude'
0,b'@JoelEmbiid you are the softest player in the @NBA soft as baby shit'
0,b'@BleacherReport Really? That doesnt deserve a side by side. One of those blocks was in a game 7 of the NBA finals'
0,"b""@timandsid I sure hope that no matter what happens, you guys can put a show on tomorrow that will shame the NBA's s https://t.co/dA49ZY4wsQ"""
0,"b'Holy Moly @nba fans ...how good do we have it?!? Two - not one, but two - GM 7s full of drama, intrigue, adversity https://t.co/hZhKieOAXG'"
0,b'@NBA #Silver I see why Silver wants more female refs! The men are horrible'
0,b'RT @QBHaskins: You gone be the best when you get traded to the redskins https://t.co/x9HdlbrQ9m'
0,b'RT @Getitdonetee: Ya be forgetting to put Playoffs in ya sentence . King James aint dead Yet https://t.co/dgDiw1GiAr'
0,"b""Rockets didn't for the second year in a row"""
0,"b'nba playoffs in general , its sad '"
0,b'Why are NBA players always rolling on the floor'
0,"b""WHAT. A. GAME.\n\nJust remember folks, looking back... TWO GAME SEVEN'S THAT WERE ABSOLUTELY WILD, back-to-back.\n\n#NBA is the best"""
0,b'Where will JJ Redick rank in NBA history when it comes to clutch shots?'
0,b'@JPoda Easy. Forget the NBA lol'
0,b'These flops getting outta control. And these moron officials going for it. @NBA please fix this'
0,"b'@OfficialNBARefs and @NBA, PLEASE EXPLAIN.\nI mean, seriously. One of the worst calls of ALL TIME.'"
0,b'@ZachLowe_NBA Timeouts in NBA are legit the same duration with quarter breaks..'
0,b'Hate this new NBA with dudes falling after every shot.'
0,b'@FrontPorchPod I cant even watch the NBA anymore till that team gets split up '
0,"b""These Game 7's have been electric. NBA leaving it on the court for moms everywhere."""
0,b'Was forced to watch TOR/PHI game 7. I always thought the worse of basketball... and today confirmed why!\nWhat a jok https://t.co/7R39Wi9WWt'
0,b'Can the raptors please get the same calls @NBA'
0,b'They might as well make the NBA a non-contact sport'
0,b'I didnt realize that Im only supposed to tweet about football? Hilarious.'
0,b'@NBA players are looking more foolish with these flops than soccer players'
0,b'NBA is horrible for putting the fourth quarter of a Game 7 up against Thrones'
0,b'@markelle_4life @NBA @NBAonTNT Yeah pal take a lap you triggered loser'
0,b'Best white hooper in NBA'
0,b'@NBA @NBAonTNT NBA has got to do something about those empty seats of the first 10 rows after halftime. There are s https://t.co/zmv6Q8txYT'
0,"b'NBA really needs to do something about these use it or lose it timeouts, just kills the flow of the game late'"
0,b'put me on ANY nba team and i promise you im averaging 20 a game'
0,b'The NBA is unwatchable with these jump shot flops #PHIvsTOR'
0,b'NBA refs gonna give the game to sixers cause they hate Canada'
0,b'RT @AndrewPaynee: A lot of trash NBA takes on Twitter tonight. You watch the playoffs. Shut your mouth. This game means nothing to you.'
0,b'@GRockNation Facts NBA Playoffs been trash since like 2013'
0,b'nba is trash now. flops all over the place. let there be some contact ffs'
0,b'@AJHaefele Cant stand the NBA'
0,b'@Ballislife @NBA How he clutch tho??'
0,b'Terrible.'
0,b'@WorldWideWob Joel Embiid might be the softest player in the NBA.'
0,b'Canadian television does sports coverage better than we do #nba more like #cnba'
0,b'@nba gotta look into these landibg area fouls. Reddick jumped forward 3-4 feet and Ibaka got called for a foul. That aint right #Raptors'
0,b'Unofficial stat but I think NBA teams are allotted 16 timeouts apiece'
0,b'Im keeping up with this game through the NBA app and it feels even worse.'
0,b'I wish the NBA would allow more contact. Bring it back to the 90s!!!'
0,"b'This nigga cold, yall really smoking dick'"
0,b'Man how obvious is it the NBA doesnt want the raptors anywhere near the final'
0,b'Seems like all the NBA is now is guys falling down after shooting long jump shots and looking for fouls.'
0,"b""Same on Lowry, whose slowly becoming my least favorite player in the NBA. He's a more talented TJ with just how incredibly annoying he is."""
0,b'Serious question: are there 30 second timeouts in NBA like in college? These commercial breaks seem to take forever'
0,b'Stop the madness... @NBA #SickLeague'
0,b'The @nba is so embarrassing. How do people actually enjoy watching this sport? #flop #flop #flop'
0,b'I swear who ever yall hiring to be yall hitman suck he need to be fired dude missed the whole target   '
0,b'Wow. I guess youre no longer able to be a fan of the @NBA thats crazy'
0,b'Act like Duke doesnt have NBA players making big shots all Playoffs long...... smh'
0,"b'@AaronStrongin21 I make no excuses for my performance, it sucked. \n\nThey are NBA players.'"
0,b'It still bugs me that the @nba doesnt put the Playoff graphics on the court anymore.'
0,"b'One touch, reddickulously stupid reverse flip and death flop. @NBA WHY IS THIS A THING?'"
0,"b'Ive talked so much shit bout not watching the NBA anymore cause of what theyve done to Melo but here I am, watchi https://t.co/OQ1jTwWavt'"
0,b'NBA reffing continues to be outrageously awful. Fire them all into the sun. #wethenorth'
0,"b'Watching these playoff games annoying, its a foul on every possession @NBA'"
0,b'Watching these games today has made me realize how good of a place the NBA would be in if the Warriors didnt exist https://t.co/F1x7CohWxv'
0,b'#Raptors just choking this game away. Ridiculous. #TorontoStrong #CityofTO #NBA'
0,"b'What Kant meant by a ""Copernican revolution"" in philosophy was this central concept: if NBA basketball did not exis https://t.co/ILWG4BeWT3'"
0,"b""If only the Rockets could've forced a game 7. This would've been a great day of NBA games."""
0,b'Both these NBA game 7s are insane'
0,b'@kracze I understand nothing about NBA timeout rules'
0,b'Toronto potentially fucked up the game with that turnover on the in bound #RaptorsVsSixers #NBA'
0,b'-470 for a conference finals  #FuckTheNBA'
0,b'I believe @nba needs to review this landing space vs kickout rule. Its getting ridiculous now #rulechanges'
0,b'@LakerFilmRoom Trivia question: Who is the best bad shot maker in NBA history?'
0,b'Anybody else like the NBA playoffs LOTS better when its team basketball and not LeBron plus 4 guys with morons comparing him to Jordan?'
0,b'RT @TheMfnKiD: Folks is real good at this shit https://t.co/VjzbP93wmO'
0,b'@Dom_2k KAwhi needs to understand that an NBA title cannot be won playing like this. He needs another star. He need https://t.co/Tw7xVVBr6w'
0,"b'@jeyaunamaurh ESPN will never talk about skill levels in the NBA, because that requires scouting  looking at bor https://t.co/MmGafWUpsi'"
0,b'To many damn threes  NBA is trash'
0,b'tb to when the nba was actually tough and not full of divas'
0,b'Hate this game. #Raptors #RTZ #NBA @Raptors #WetheNorth'
0,b'Kyle Lowry is for sure the worst contract in nba history. 12ppg 2.5TO 7ast 29 3%'
0,b'I can have legitimate basketball arguments with my mom; she been watching since magic and she dont fuck with the nba no more.'
0,b'Typically #NBA game 7s are pretty low scoring/ugly games. This one right now is no different. Refs are really letting these boys play.'
0,b'this is a nice way of saying you hated. RT @KoolestKidOut: JJ Reddick has had a great NBA career. I didnt see it.'
0,"b'@Jay_White21 Half of these calls are not fouls, thats the problem with the NBA... so much inconsistency'"
0,b'Woooooowwwww. Im really glad I missed this'
0,b'How do I get the job of the person that wipes the floor every time NBA players hit the ground'
0,"b'I tried watching the NBA tonight. Sorry, but if a defender brushes you and you take three steps and lay the ball in https://t.co/655husoVwr'"
0,b'#NBA is too soft then street ball. NBA Players love to Flop a lot'
0,b'@NBA @NBAonTNT #sixers are god awful. Disgrace to the game of basketball'
0,b'Yall better stop playin wit NBA'
0,b'@NBA STOP GIVING SCOTT FOSTER GAMES! HE IS HORRIBLE EVERY PLAYER IN THE LEAGUE LETS YOU KNOW!!'
0,b'Close game 7s always make me wonder who the fuck I didnt have a stroke during the last 3:45 of the 2016 NBA Finals'
0,b'Great and stupid. Thats why they overpay to watch the NBAs worst product '
0,b'@Eric__Smith Soft call!! NBA officials are instructed to screw the Raptors!! Every chance they get!'
0,"b'How can the 76ers have so much talent, yet fail to recognize the shot clock? Smh. #NBA'"
0,"b'This defender in the landing spot is a bunch of bull shit. So inconsistent. Guys are jumping 3 feet forward, what d https://t.co/d6Nf0qXNeK'"
0,"b'Man, these @NBA Game 7s sure are disappointing...right,  @JimMcCabeGolf?'"
0,"b""@horowitz39 I'm waiting for equal opportunity in the NBA and NFL for white people. Stop race baiting Atlantic.."""
0,b'@NBA @NBAonTNT the refs really must hate Toronto lol'
0,b'The #NBA Eastern Conference is a dumpster fire.'
0,"b'Wow, @NHL is just as bad as @NBA'"
0,b'Dear @NBA the last 4 minutes of your games are just horrible....'
0,"b'The #Sixers are aware theres a shot clock in the NBA, right?'"
0,b'@trailblazers @NBA DAME'
0,b'Lebron dont exist?'
0,b'@finkn23 The Sixers seem to be unaware of the fact that the NBA uses a shot clock.'
0,b'Worst two possessions in the history of the NBA playoffs.'
0,"b'76ers have so much talent, yet their ball movement is total trash. #NBA'"
0,b'no one deserves to win this game can the nba pull a rupaul and eliminate them both #NBAPlayoffs'
0,b'RT @WashedStar: NBA trying to get more female refs while women abuser Kristaps Porzingis is in the league?'
0,b'@thechek182 @NBA Harden is a baby'
0,"b'RT @TheNotFakeDC: The #Sixers are aware theres a shot clock in the NBA, right?'"
0,b'@___Kees @gmansignorino @RTQ_RAMOS @BleacherReport This the nba playoffs not street 1v1'
0,b'Whoever wins this nonsense getting swept by the Bucks too. NBA just sucks.'
0,b'@WeTheNorth__ Scott Foster is the worst ref in NBA'
0,b'Damn'
0,b'Has a team in NBA history ever had less awareness of the shot clock?'
0,"b'The @nba has officially evolved into college basketball...everyone shooting threes, why even have a center? Simply https://t.co/VK8AvXwRzI'"
0,"b'@NBA @NBAonTNT Whenever I hear commentator saying ""he did great selling the contact"" I just wanna punch a hole in t https://t.co/bCSCe1FvDR'"
0,"b'RT @chairmanchen_: 76ers have so much talent, yet their ball movement is total trash. #NBA'"
0,b'NBA game littty in my titty'
0,b'The NBA is fake'
0,"b""Things I don't care about:\nGoT.\nHockey.\nNBA.\n\nThere are other things, but I've forgotten about them, because you fu https://t.co/Jiss479YXZ"""
0,"b'No wonder why Lebron went to 8 straight NBA Finals, Lmfaooooo.\nWtf is this?'"
0,b'These guys are all bitches #NBA'
0,b'@NBA @NBAonTNT I got a panick attack'
0,b'FUCKING KAWHI #NBA'
0,b'NBA needs to fix the continuation rule'
0,b'Greg Monroe is the most worthless player in the NBA.'
0,b'@NBA @NBAonTNT I ogt a panic attack'
0,b'Mad annoying to see NBA players push off smh'
0,"b'Seriously, WTF was this call?'"
0,b'Wow the NBA WANTS the raptors to lose dont they...'
0,b'Its upsetting watching NBA playoffs now but wow what a game'
0,b'And nba just got arrested'
0,b'The NBA games are dramatic today.'
0,"b'@NBA stop paying your refs to keep the raps from winning the championship, its getting old'"
0,b'Why dont NBA teams wear their color uniforms at home and their whites away like the NFL? Makes more sense to me.'
0,b'Sixers starting 5 has the lowest basketball IQ in the NBA. amazing'
0,b'@NBA can we finally discuss the legitimacy of small market teams now? @trailblazers @CJMcCollum @Dame_Lillard'
0,b'Lol they say the NBA doesnt play defense'
0,b'Terrible possessions for the #Sixers #NBA'
0,b'NBA over this shitshow.'
0,b'@NBA @NBAonTNT Spicy freaking P!!'
0,b'Brett Brown gotta be the worst coach in NBA history'
0,b'Brett Brown is the worst coach in the NBA'
0,b'May be the worst 3 offensive possessions to close out a game in NBA history... fire Brown'
0,b'Im still not use to these big men (like Embid) playing outside the 3pt line in the NBA. Still frustrates me.'
0,b'I have no idea what is and what is not a foul in the NBA'
0,b'RT @LLaance: ref calls a foul. every nba player be like https://t.co/UsczdOnBvI'
0,b'NBA basketball in 2019 is trash.'
0,b'Do the 76ers know the NBA has a shot clock?'
0,b'How do you play in the @NBA and get 3 shot clock violations in a row in a game 7. @sixers deserve to lose this game'
0,b'Youre an idiot!'
0,"b""What are the Sixers doing? That was three of the worst possessions I've ever seen from an NBA team in a Game 7."""
0,b'@markelle_4life @NBA @NBAonTNT Wheres your bitch boi jimmy butler?'
0,b'RT @bigmac_609: Brett Brown is the worst coach in the NBA'
0,"b'I dont watch a lot of NBA, but the 76ers are not pleasant to watch.'"
0,b'I dont think anyone in nba history has turned the ball over more than the sixers have tonight'
0,b'i thought kyle lowry was not good at nba basketball'
0,b'RT @chairmanchen_: Sixers are choking so hard. Wtf is happening... #NBA'
0,"b'This explains it all , NBA is RIGGED'"
0,"b'Confirmed, Sixers the dumbest team in the NBA'"
0,b'Kyle Lowry is the most overrated player in nba history #PHIvsTOR'
0,b'I dont understand why Nba players/coaches cant take the ball out of one mans hands??? Unreal'
0,b'85-85 and the sixers forget theres a shot clock? Forget this is the NBA?'
0,b'Did @76ers forget there is a shot clock in the NBA??'
0,b'like wtf why is he in the NBA'
0,"b""Youth loses every time in the NBA. Every time. Sixers don't stand a chance"""
0,"b'Are you fcking kidding me....three, three fcking possessions and no shots!! How can an NBA team do that???'"
0,b'@NBA nobody wants to shoot the dam ball. All too scared'
0,b'This officiating crew should be fired #NBA'
0,b'You can call a timeout if you dont have the ball in the NBA?'
0,b'3 UNCALLED FOULS IN 10 SECONDS NBA REFS ARE TRASH'
0,b'I hate the NBA'
0,b'OMGGGGGG @Raptors YOU GOTTA BE KIDDING ME!!! IS THIS NOT THE BEST LEAGUE IN THE WORLD???? @NBA'
0,b'Trump: bad for the American NBA'
0,b'HOLY SHIT #nba #WeTheNorth https://t.co/huvi3Jwzap'
0,b'Quite possibly the ugliest game winner Ive ever seen. #nba'
0,b'You got hope you dont get shot or catch herpes lmaaao'
0,"b'Sixers lose, Nuggets lose. I can tolerate the NBA one last time'"
0,b'Bro theres no way that ball hit the rim like that! NBA needs to do an investigation'
0,b'The nba is the shit bro!!!!'
0,b'Damn. This nba playoffs has actually been the most entertaining since 2014'
0,b'NBA playoffs are boring'
0,b'Im done with the NBA'
0,"b'Fuck the NBA, shits a joke'"
0,b'YOU GOTTA BE FUCKING SHITTING ME DAWG! \n\nBUCKS IN 6. #NBA'
0,b'Thats was fucking ridiculous #nba'
0,b' The NBA is so boring. They dont play any defense. The games are fixed. It sucks. '
0,b'RT @mtracey: (USA chant) NBA! NBA! NBA! That game was lunacy!'
0,b'This aged absolutely horribly'
0,"b""I wasn't supposed to be stressed about the NBA this year."""
0,"b""Holy shit! Wow...\n The NBA playoffs is what's happening.  Its lit"""
0,b'Nobody:                                                        NBA world: WHAT THE FUCK'
0,"b""LET'S GO HOOOOOOOOMMMMMMMEEE!!! #nba"""
0,b'Dumbest shot in NBA history.'
0,b'Joel Embiid\nJimmy Butler\nBen Simmons\n\nGO HOME!!!!!!  #NBA #NBAPlayoffs'
0,b'Turned on the NBA game for the final 12 seconds.\n\nLmao what a terrible sport'
0,b'Not watching nba basketball after what I saw tonight.'
0,"b""The NBA is bad and you shouldn't watch it anymore."""
0,b'IF YOU DONT LIKE THAT YOU DONT LIKE NBA BASKETBALL #NBAonTNT'
0,b'Lmao Thats Exactly What It Is They Be On Them Rappers Dick More Than The Fucking Fans'
0,b'Man fuck the nba dog this shit bullshit'
0,b'Lmao glad im not an nba fan'
0,b'As fuck dawg that shit seem so set up'
